,end_date,value,variable,smooth,noise,ci_top,ci_bot
38,2021-04-26,10.0,p_grn,10.366310459090348,-0.3663104590903483,13.131066035167056,7.800899941086351
37,2021-05-10,9.0,p_grn,10.52656827822129,-1.5265682782212906,13.291323854297996,7.961157760217294
36,2021-05-15,12.0,p_grn,10.627923752075784,1.3720762479242161,13.39267932815249,8.062513234071787
35,2021-05-16,12.0,p_grn,10.75068211798431,1.2493178820156903,13.515437694061017,8.185271599980313
34,2021-05-24,10.0,p_grn,10.848699960360907,-0.8486999603609071,13.613455536437613,8.28328944235691
33,2021-06-05,11.0,p_grn,10.846139511046873,0.15386048895312676,13.61089508712358,8.280728993042876
32,2021-06-06,11.5,p_grn,10.8283986000078,0.6716013999922001,13.593154176084507,8.262988082003803
31,2021-06-07,10.0,p_grn,10.737724925805894,-0.7377249258058942,13.502480501882602,8.172314407801897
30,2021-06-13,10.0,p_grn,10.700780681275207,-0.7007806812752069,13.465536257351914,8.13537016327121
28,2021-06-20,12.0,p_grn,10.59693243447106,1.4030675655289393,13.361688010547766,8.031521916467064
29,2021-06-21,10.0,p_grn,10.51283139968328,-0.5128313996832805,13.277586975759988,7.9474208816792835
27,2021-06-26,11.0,p_grn,10.45371537271878,0.5462846272812207,13.218470948795485,7.888304854714782
26,2021-07-05,8.0,p_grn,10.457707375350017,-2.457707375350017,13.222462951426724,7.89229685734602
24,2021-07-17,12.0,p_grn,10.483357109851461,1.516642890148539,13.248112685928167,7.917946591847464
25,2021-07-17,10.0,p_grn,10.611116819313027,-0.6111168193130272,13.375872395389734,8.04570630130903
23,2021-07-18,11.5,p_grn,10.806915459320422,0.6930845406795783,13.571671035397127,8.241504941316425
22,2021-07-19,10.0,p_grn,11.000840389427033,-1.000840389427033,13.765595965503739,8.435429871423036
21,2021-08-01,12.5,p_grn,11.222551238204193,1.2774487617958066,13.987306814280899,8.657140720200196
20,2021-08-07,11.0,p_grn,11.374183095235582,-0.3741830952355816,14.138938671312289,8.808772577231585
19,2021-08-15,12.5,p_grn,11.476103457398082,1.0238965426019178,14.240859033474788,8.910692939394085
18,2021-08-21,12.0,p_grn,11.487625920236471,0.5123740797635286,14.252381496313177,8.922215402232474
17,2021-08-28,10.0,p_grn,11.485350385989257,-1.485350385989257,14.250105962065962,8.91993986798526
16,2021-08-29,11.5,p_grn,11.393009613353794,0.1069903866462063,14.1577651894305,8.827599095349797
15,2021-09-12,13.0,p_grn,11.295294406392758,1.7047055936072422,14.060049982469465,8.72988388838876
14,2021-09-18,10.0,p_grn,11.195328674157544,-1.195328674157544,13.96008425023425,8.629918156153547
13,2021-09-19,10.0,p_grn,11.097530305484801,-1.097530305484801,13.862285881561508,8.532119787480804
12,2021-09-26,12.5,p_grn,11.020819462697336,1.479180537302664,13.785575038774041,8.455408944693339
11,2021-10-02,11.0,p_grn,10.960547880212273,0.039452119787727113,13.72530345628898,8.395137362208276
6,2021-10-07,9.0,p_grn,11.009999267802566,-2.0099992678025664,13.774754843879272,8.44458874979857
10,2021-10-10,11.5,p_grn,11.14324439015309,0.35675560984691046,13.907999966229795,8.577833872149093
9,2021-10-23,11.0,p_grn,11.275315183815664,-0.275315183815664,14.04007075989237,8.709904665811667
8,2021-10-24,13.5,p_grn,11.41564241900759,2.0843575809924104,14.180397995084295,8.850231901003593
7,2021-11-07,11.5,p_grn,11.505225245691136,-0.005225245691136138,14.269980821767842,8.93981472768714
5,2021-11-13,11.0,p_grn,11.485296427554934,-0.48529642755493363,14.250052003631641,8.919885909550937
4,2021-11-21,12.0,p_grn,11.354767614622023,0.6452323853779767,14.119523190698729,8.789357096618026
3,2021-11-21,11.0,p_grn,11.219982708760119,-0.21998270876011894,13.984738284836826,8.654572190756122
2,2021-11-21,10.0,p_grn,11.088973417861036,-1.0889734178610357,13.853728993937743,8.523562899857039
1,2021-12-04,10.0,p_grn,11.037473985508093,-1.0374739855080932,13.802229561584799,8.472063467504096
0,2021-12-05,12.5,p_grn,11.009609876156825,1.4903901238431754,13.774365452233532,8.444199358152828
